timestamp,machine_id,material_category,material_name,quantity_used_kg,recycled_material,energy_consumption_kwh,production_output_units,defect_rate,energy_intensity_kwh_per_unit,estimated_defective_units,material_efficiency_units_per_kg
2025-05-08 22:40:00,M007,Raw Material,Cotton,182.11,0.0,198.86,657,0.21,0.30267884322678845,1.3797,3.6077096260501893
2025-05-08 22:45:00,M002,Hazardous Material,Lead-Based Alloy,88.21,0.0,146.05,268,3.7,0.5449626865671642,9.916,3.0382042852284323
2025-05-08 22:50:00,M006,Recycled Material,Scrap Steel,98.82,41.82,124.8,504,2.62,0.2476190476190476,13.2048,5.100182149362477
2025-05-08 22:55:00,M007,Intermediate Material,Textiles,102.67,0.0,128.96,869,4.94,0.1484004602991945,42.9286,8.464010908736729
2025-05-08 23:00:00,M004,Finished Material,Packaging,118.05,0.0,180.12,871,0.94,0.206796785304248,8.1874,7.378229563744176
2025-05-08 23:05:00,M001,Hazardous Material,Lead-Based Alloy,124.28,0.0,189.9,811,4.75,0.2341553637484587,38.5225,6.525587383327969
2025-05-08 23:10:00,M004,Recycled Material,Reprocessed Plastics,173.78,27.1,91.59,934,0.96,0.09806209850107067,8.9664,5.374611577857061
2025-05-08 23:15:00,M001,Raw Material,Polypropylene,68.16,0.0,102.29,894,3.4,0.11441834451901567,30.396,13.116197183098592
2025-05-08 23:20:00,M002,Process Additive,Coolant,192.65,0.0,130.63,466,3.31,0.28032188841201716,15.4246,2.4188943680249158
2025-05-08 23:25:00,M001,Finished Material,Packaging,95.03,0.0,126.53,313,1.52,0.4042492012779553,4.7576,3.293696727349258
2025-05-08 23:30:00,M010,Hazardous Material,Solvent,145.28,0.0,151.2,795,2.46,0.19018867924528302,19.557000000000002,5.472191629955947
2025-05-08 23:35:00,M001,Recycled Material,Reprocessed Plastics,102.72,12.79,136.83,916,1.92,0.14937772925764192,17.5872,8.917445482866043
2025-05-08 23:40:00,M009,Raw Material,Cotton,153.29,0.0,154.43,459,4.75,0.3364488017429194,21.8025,2.994324483006067
2025-05-08 23:45:00,M008,Raw Material,Cotton,55.8,0.0,138.49,188,2.37,0.7366489361702128,4.4556000000000004,3.3691756272401436
2025-05-08 23:50:00,M009,Raw Material,Steel,86.81,0.0,179.68,746,4.61,0.240857908847185,34.390600000000006,8.593480013823292
2025-05-08 23:55:00,M008,Recycled Material,Reprocessed Plastics,86.21,49.2,84.12,417,2.76,0.20172661870503597,11.509199999999998,4.837025867068786
2025-05-09 00:00:00,M008,Intermediate Material,Textiles,111.59,0.0,81.24,231,2.97,0.35168831168831166,6.8607000000000005,2.0700779639752667
2025-05-09 00:05:00,M001,Hazardous Material,Solvent,60.36,0.0,101.75,381,3.49,0.26706036745406825,13.2969,6.312127236580517
2025-05-09 00:10:00,M007,Hazardous Material,Lead-Based Alloy,87.98,0.0,94.12,629,2.46,0.14963434022257552,15.4734,7.149352125483064
2025-05-09 00:15:00,M008,Process Additive,Industrial Oil,55.97,0.0,152.13,536,0.55,0.2838246268656716,2.948,9.576558870823655
2025-05-09 00:20:00,M003,Raw Material,Aluminum,122.32,0.0,109.89,496,3.88,0.22155241935483871,19.2448,4.054937867887508
2025-05-09 00:25:00,M003,Recycled Material,Scrap Steel,95.34,11.17,183.87,697,4.23,0.26380200860832137,29.483100000000004,7.310677574994755
2025-05-09 00:30:00,M004,Finished Material,Machine Component,171.26,0.0,193.76,218,0.51,0.8888073394495413,1.1118000000000001,1.2729183697302349
2025-05-09 00:35:00,M003,Intermediate Material,Textiles,196.82,0.0,152.62,124,2.19,1.2308064516129034,2.7156000000000002,0.6300172746672087
2025-05-09 00:40:00,M006,Finished Material,Machine Component,53.08,0.0,143.02,810,1.84,0.17656790123456792,14.904000000000002,15.259984928409947
2025-05-09 00:45:00,M009,Raw Material,Cotton,121.05,0.0,113.47,670,3.51,0.16935820895522388,23.517,5.534902932672449
2025-05-09 00:50:00,M002,Raw Material,Steel,89.42,0.0,193.84,466,2.37,0.4159656652360515,11.0442,5.211362111384478
2025-05-09 00:55:00,M009,Intermediate Material,Sheet Metal,68.15,0.0,99.44,684,0.93,0.14538011695906433,6.3612,10.03668378576669
2025-05-09 01:00:00,M004,Recycled Material,Reprocessed Plastics,133.61,23.89,196.5,772,0.93,0.2545336787564767,7.179600000000001,5.778010627947009
2025-05-09 01:05:00,M007,Raw Material,Steel,84.84,0.0,97.69,236,3.73,0.4139406779661017,8.8028,2.7817067421027817
2025-05-09 01:10:00,M007,Raw Material,Polypropylene,59.0,0.0,174.57,215,2.62,0.811953488372093,5.633000000000001,3.6440677966101696
2025-05-09 01:15:00,M005,Hazardous Material,Lead-Based Alloy,95.5,0.0,177.38,427,4.6,0.41540983606557375,19.642,4.471204188481676
2025-05-09 01:20:00,M008,Intermediate Material,Sheet Metal,149.61,0.0,137.39,319,0.5,0.43068965517241375,1.595,2.1322104137423965
2025-05-09 01:25:00,M007,Hazardous Material,Lead-Based Alloy,71.92,0.0,95.23,622,0.73,0.15310289389067525,4.5406,8.648498331479422
2025-05-09 01:30:00,M002,Recycled Material,Scrap Steel,134.92,12.35,170.41,959,3.13,0.17769551616266943,30.0167,7.1079158019567155
2025-05-09 01:35:00,M004,Process Additive,Coolant,58.95,0.0,131.82,991,1.6,0.13301715438950554,15.856000000000002,16.810856658184903
2025-05-09 01:40:00,M007,Raw Material,Aluminum,150.75,0.0,191.69,500,2.25,0.38338,11.25,3.316749585406302
2025-05-09 01:45:00,M004,Finished Material,Circuit Board,121.9,0.0,193.93,621,4.44,0.3122866344605475,27.572400000000002,5.09433962264151
2025-05-09 01:50:00,M003,Intermediate Material,Textiles,128.19,0.0,139.66,176,2.16,0.7935227272727272,3.8016,1.372962009517123
2025-05-09 01:55:00,M001,Recycled Material,Scrap Steel,134.25,35.22,173.25,891,3.21,0.19444444444444445,28.601100000000002,6.636871508379889
2025-05-09 02:00:00,M006,Process Additive,Coolant,92.13,0.0,158.02,449,1.52,0.3519376391982183,6.8248,4.873548247042224
2025-05-09 02:05:00,M009,Hazardous Material,Solvent,187.9,0.0,182.65,581,2.56,0.31437177280550777,14.873600000000001,3.0920702501330495
2025-05-09 02:10:00,M007,Finished Material,Packaging,154.29,0.0,190.81,719,3.0,0.26538247566063977,21.57,4.66005573919243
2025-05-09 02:15:00,M010,Intermediate Material,Plastic Resin,100.56,0.0,162.97,450,2.66,0.36215555555555556,11.97,4.4749403341288785
2025-05-09 02:20:00,M010,Finished Material,Circuit Board,87.74,0.0,112.19,377,4.37,0.29758620689655174,16.4749,4.296785958513791
2025-05-09 02:25:00,M010,Hazardous Material,Lead-Based Alloy,96.96,0.0,188.7,345,2.83,0.5469565217391305,9.7635,3.5581683168316833
2025-05-09 02:30:00,M006,Process Additive,Industrial Oil,173.86,0.0,142.12,521,1.39,0.2727831094049904,7.241899999999999,2.996663982514667
2025-05-09 02:35:00,M010,Recycled Material,Scrap Steel,165.25,44.53,96.71,888,3.44,0.10890765765765766,30.547199999999997,5.373676248108926
2025-05-09 02:40:00,M004,Finished Material,Packaging,104.22,0.0,145.13,428,1.02,0.33908878504672896,4.3656,4.106697370946075
2025-05-09 02:45:00,M008,Hazardous Material,Lead-Based Alloy,67.58,0.0,166.73,398,3.19,0.4189195979899497,12.6962,5.889316365788695
2025-05-09 02:50:00,M004,Hazardous Material,Solvent,77.46,0.0,157.7,608,1.87,0.25937499999999997,11.3696,7.8492124967725285
2025-05-09 02:55:00,M007,Recycled Material,Reprocessed Plastics,189.87,22.95,120.97,360,3.03,0.33602777777777776,10.908,1.896034128614315
2025-05-09 03:00:00,M005,Raw Material,Cotton,171.97,0.0,198.06,103,0.33,1.9229126213592234,0.33990000000000004,0.598941675873699
2025-05-09 03:05:00,M005,Recycled Material,Reprocessed Plastics,190.21,27.53,178.54,623,2.84,0.28658105939004813,17.6932,3.2753272698596287
2025-05-09 03:10:00,M004,Process Additive,Industrial Oil,197.24,0.0,155.37,601,2.98,0.25851913477537436,17.9098,3.0470492800648956
2025-05-09 03:15:00,M008,Recycled Material,Reprocessed Plastics,96.97,6.99,94.75,878,4.01,0.10791571753986333,35.2078,9.054346705166546
2025-05-09 03:20:00,M001,Raw Material,Steel,91.6,0.0,145.82,374,0.64,0.38989304812834225,2.3936,4.08296943231441
2025-05-09 03:25:00,M002,Finished Material,Packaging,113.49,0.0,84.79,776,2.83,0.10926546391752578,21.9608,6.837606837606838
2025-05-09 03:30:00,M001,Raw Material,Polypropylene,196.53,0.0,166.35,391,2.15,0.4254475703324808,8.4065,1.9895181397242152
2025-05-09 03:35:00,M004,Intermediate Material,Textiles,140.55,0.0,170.21,665,1.77,0.2559548872180451,11.7705,4.731412308786908
2025-05-09 03:40:00,M004,Intermediate Material,Sheet Metal,133.06,0.0,118.01,325,0.86,0.3631076923076923,2.795,2.442507139636254
2025-05-09 03:45:00,M007,Intermediate Material,Textiles,142.44,0.0,194.54,193,2.86,1.007979274611399,5.5198,1.3549564729008705
2025-05-09 03:50:00,M010,Process Additive,Coolant,68.68,0.0,109.54,516,1.1,0.21228682170542637,5.676,7.51310425160163
2025-05-09 03:55:00,M008,Hazardous Material,Lead-Based Alloy,183.78,0.0,190.12,386,0.54,0.49253886010362696,2.0844000000000005,2.1003373598868214
2025-05-09 04:00:00,M004,Finished Material,Machine Component,115.28,0.0,183.31,969,1.93,0.18917440660474716,18.7017,8.405621096460791
2025-05-09 04:05:00,M004,Intermediate Material,Sheet Metal,177.09,0.0,129.02,554,2.21,0.2328880866425993,12.2434,3.128352814952849
2025-05-09 04:10:00,M007,Hazardous Material,Solvent,53.45,0.0,171.81,310,4.41,0.5542258064516129,13.671000000000001,5.799812909260991
2025-05-09 04:15:00,M008,Recycled Material,Reprocessed Plastics,98.31,24.95,153.88,958,2.21,0.16062630480167014,21.171799999999998,9.744685179534127
2025-05-09 04:20:00,M004,Process Additive,Industrial Oil,155.52,0.0,152.11,815,3.42,0.18663803680981597,27.872999999999998,5.24048353909465
2025-05-09 04:25:00,M003,Recycled Material,Scrap Steel,82.69,17.66,112.9,832,1.45,0.1356971153846154,12.063999999999998,10.06167613979925
2025-05-09 04:30:00,M004,Recycled Material,Reprocessed Plastics,194.1,34.32,147.6,760,3.49,0.19421052631578947,26.524,3.915507470376095
2025-05-09 04:35:00,M008,Finished Material,Circuit Board,108.33,0.0,121.42,490,0.1,0.24779591836734693,0.49,4.523216098956891
2025-05-09 04:40:00,M007,Finished Material,Machine Component,186.38,0.0,90.74,361,1.74,0.2513573407202216,6.2814,1.936903101191115
2025-05-09 04:45:00,M005,Process Additive,Coolant,121.78,0.0,100.22,974,2.93,0.1028952772073922,28.538200000000003,7.998029233043193
2025-05-09 04:50:00,M009,Hazardous Material,Lead-Based Alloy,176.89,0.0,197.5,473,0.24,0.4175475687103594,1.1352,2.6739781785290297
2025-05-09 04:55:00,M004,Raw Material,Aluminum,63.86,0.0,163.44,151,1.25,1.0823841059602648,1.8875,2.364547447541497
2025-05-09 05:00:00,M009,Process Additive,Coolant,72.35,0.0,97.0,546,1.39,0.17765567765567766,7.5893999999999995,7.546648237733241
2025-05-09 05:05:00,M003,Intermediate Material,Plastic Resin,96.74,0.0,142.46,337,4.36,0.4227299703264095,14.693200000000001,3.4835641926814143
2025-05-09 05:10:00,M010,Raw Material,Aluminum,93.24,0.0,136.43,533,4.47,0.2559662288930582,23.8251,5.716430716430716
2025-05-09 05:15:00,M004,Raw Material,Aluminum,140.4,0.0,89.25,891,0.51,0.10016835016835017,4.5441,6.346153846153846
2025-05-09 05:20:00,M003,Hazardous Material,Lead-Based Alloy,166.86,0.0,146.41,477,3.62,0.3069392033542977,17.2674,2.8586839266450914
2025-05-09 05:25:00,M003,Hazardous Material,Lead-Based Alloy,86.85,0.0,81.05,975,0.86,0.08312820512820512,8.385,11.226252158894647
2025-05-09 05:30:00,M005,Hazardous Material,Lead-Based Alloy,125.14,0.0,187.38,503,0.67,0.3725248508946322,3.3701000000000003,4.019498162058494
2025-05-09 05:35:00,M001,Recycled Material,Scrap Steel,176.98,12.1,153.08,476,2.87,0.32159663865546223,13.661200000000001,2.6895694428749013
2025-05-09 05:40:00,M005,Recycled Material,Scrap Steel,118.24,35.51,165.61,265,3.2,0.6249433962264151,8.48,2.2412043301759135
2025-05-09 05:45:00,M001,Raw Material,Cotton,70.39,0.0,114.46,641,3.99,0.1785647425897036,25.5759,9.10640716010797
2025-05-09 05:50:00,M007,Hazardous Material,Solvent,183.32,0.0,135.99,762,4.72,0.17846456692913387,35.9664,4.1566659393410434
2025-05-09 05:55:00,M006,Hazardous Material,Solvent,162.74,0.0,142.82,517,0.83,0.276247582205029,4.291099999999999,3.1768465036254145
2025-05-09 06:00:00,M008,Intermediate Material,Sheet Metal,81.03,0.0,151.98,476,4.21,0.3192857142857143,20.0396,5.874367518203135
2025-05-09 06:05:00,M002,Hazardous Material,Solvent,107.39,0.0,115.94,124,1.57,0.9349999999999999,1.9468,1.1546698947760499
2025-05-09 06:10:00,M004,Raw Material,Aluminum,115.33,0.0,156.61,250,2.25,0.6264400000000001,5.625,2.1676927078817307
2025-05-09 06:15:00,M010,Finished Material,Circuit Board,147.36,0.0,116.24,350,0.71,0.3321142857142857,2.485,2.3751357220412594
2025-05-09 06:20:00,M004,Recycled Material,Reprocessed Plastics,123.02,23.32,135.82,309,2.32,0.439546925566343,7.1688,2.511786701349374
2025-05-09 06:25:00,M007,Raw Material,Aluminum,192.16,0.0,187.64,203,1.48,0.9243349753694581,3.0044,1.0564113238967527
2025-05-09 06:30:00,M001,Process Additive,Coolant,186.41,0.0,186.45,993,2.17,0.1877643504531722,21.548099999999998,5.32696743736924
2025-05-09 06:35:00,M010,Process Additive,Coolant,173.16,0.0,146.19,141,4.67,1.0368085106382978,6.584700000000001,0.8142758142758143
2025-05-09 06:40:00,M008,Raw Material,Polypropylene,99.72,0.0,117.24,618,0.83,0.18970873786407766,5.1293999999999995,6.197352587244284
2025-05-09 06:45:00,M002,Intermediate Material,Textiles,156.67,0.0,112.35,125,2.55,0.8987999999999999,3.1875,0.7978553647794728
2025-05-09 06:50:00,M009,Process Additive,Industrial Oil,117.25,0.0,120.08,727,2.3,0.165171939477304,16.721,6.20042643923241
2025-05-09 06:55:00,M010,Process Additive,Coolant,105.2,0.0,176.15,699,0.62,0.25200286123032906,4.3338,6.644486692015209
2025-05-09 07:00:00,M008,Recycled Material,Reprocessed Plastics,164.55,1.81,173.52,846,3.74,0.2051063829787234,31.6404,5.141294439380127
2025-05-09 07:05:00,M009,Raw Material,Aluminum,189.94,0.0,125.35,776,3.57,0.16153350515463916,27.703199999999995,4.085500684426661
2025-05-09 07:10:00,M005,Intermediate Material,Sheet Metal,164.32,0.0,103.56,731,1.92,0.1416689466484268,14.0352,4.448636806231743
2025-05-09 07:15:00,M007,Intermediate Material,Sheet Metal,56.6,0.0,81.45,236,0.97,0.3451271186440678,2.2891999999999997,4.169611307420495
2025-05-09 07:20:00,M010,Intermediate Material,Plastic Resin,169.92,0.0,185.98,537,2.74,0.34633147113594037,14.7138,3.1603107344632773
2025-05-09 07:25:00,M005,Intermediate Material,Sheet Metal,198.65,0.0,99.61,138,1.33,0.7218115942028985,1.8354000000000001,0.6946891517744777
2025-05-09 07:30:00,M008,Raw Material,Aluminum,120.25,0.0,197.74,788,2.47,0.25093908629441625,19.4636,6.553014553014553
2025-05-09 07:35:00,M002,Finished Material,Machine Component,171.75,0.0,121.13,845,4.9,0.14334911242603549,41.405,4.919941775836972
2025-05-09 07:40:00,M008,Process Additive,Catalyst,133.79,0.0,186.7,933,3.71,0.20010718113612003,34.6143,6.97361536736677
2025-05-09 07:45:00,M006,Hazardous Material,Lead-Based Alloy,150.16,0.0,180.24,703,2.6,0.2563869132290185,18.278,4.6816728822589235
2025-05-09 07:50:00,M005,Hazardous Material,Lead-Based Alloy,83.93,0.0,82.67,594,1.36,0.13917508417508417,8.0784,7.077326343381388
2025-05-09 07:55:00,M009,Process Additive,Coolant,195.91,0.0,198.96,152,4.76,1.3089473684210526,7.2352,0.7758664692971262
2025-05-09 08:00:00,M005,Process Additive,Industrial Oil,173.61,0.0,146.6,964,3.92,0.15207468879668049,37.7888,5.552675537123437
2025-05-09 08:05:00,M004,Recycled Material,Scrap Steel,188.91,34.87,140.7,522,3.71,0.26954022988505744,19.3662,2.763220581229157
2025-05-09 08:10:00,M007,Hazardous Material,Solvent,94.86,0.0,109.1,738,2.41,0.1478319783197832,17.785800000000002,7.7798861480075905
2025-05-09 08:15:00,M002,Process Additive,Industrial Oil,115.34,0.0,177.81,257,2.07,0.6918677042801556,5.3199000000000005,2.2281949020287843
2025-05-09 08:20:00,M001,Process Additive,Coolant,67.73,0.0,108.28,1000,4.99,0.10828,49.9,14.764506127270042
2025-05-09 08:25:00,M007,Hazardous Material,Lead-Based Alloy,110.8,0.0,181.93,393,1.22,0.4629262086513995,4.7946,3.5469314079422385
2025-05-09 08:30:00,M003,Process Additive,Industrial Oil,139.7,0.0,151.21,973,0.41,0.1554059609455293,3.9892999999999996,6.964924838940587
2025-05-09 08:35:00,M002,Raw Material,Steel,72.51,0.0,131.43,194,4.67,0.6774742268041237,9.059800000000001,2.675493035443387
2025-05-09 08:40:00,M003,Raw Material,Steel,120.68,0.0,83.92,398,4.92,0.21085427135678392,19.5816,3.2979781239642025
2025-05-09 08:45:00,M006,Finished Material,Packaging,187.71,0.0,164.0,782,2.86,0.20971867007672634,22.3652,4.166000745831336
2025-05-09 08:50:00,M001,Intermediate Material,Plastic Resin,99.52,0.0,84.67,696,0.41,0.12165229885057471,2.8535999999999997,6.993569131832798
2025-05-09 08:55:00,M001,Hazardous Material,Lead-Based Alloy,173.21,0.0,103.07,274,4.49,0.3761678832116788,12.3026,1.581894809768489
2025-05-09 09:00:00,M008,Raw Material,Polypropylene,139.01,0.0,153.85,638,0.36,0.24114420062695924,2.2967999999999997,4.589597870656788
2025-05-09 09:05:00,M010,Process Additive,Industrial Oil,59.74,0.0,152.74,366,0.79,0.41732240437158474,2.8914,6.126548376297288
2025-05-09 09:10:00,M009,Raw Material,Cotton,140.97,0.0,162.68,132,1.97,1.2324242424242424,2.6004,0.9363694403064482
2025-05-09 09:15:00,M006,Finished Material,Circuit Board,154.24,0.0,177.23,467,4.76,0.37950749464668093,22.229200000000002,3.0277489626556013
2025-05-09 09:20:00,M005,Process Additive,Catalyst,155.85,0.0,128.13,926,4.65,0.1383693304535637,43.059000000000005,5.941610522938723
2025-05-09 09:25:00,M005,Finished Material,Machine Component,81.58,0.0,135.35,820,0.78,0.16506097560975608,6.396,10.051483206668301
2025-05-09 09:30:00,M002,Raw Material,Steel,72.15,0.0,199.79,229,0.75,0.8724454148471615,1.7175,3.1739431739431736
2025-05-09 09:35:00,M002,Process Additive,Coolant,153.16,0.0,149.51,835,2.41,0.17905389221556886,20.1235,5.45181509532515
2025-05-09 09:40:00,M007,Raw Material,Polypropylene,190.62,0.0,105.17,584,3.28,0.18008561643835616,19.1552,3.0636869163781344
2025-05-09 09:45:00,M006,Intermediate Material,Plastic Resin,78.72,0.0,87.93,132,4.21,0.6661363636363636,5.5572,1.6768292682926829
2025-05-09 09:50:00,M005,Recycled Material,Scrap Steel,171.88,23.18,195.99,902,3.55,0.21728381374722838,32.021,5.247847335350245
2025-05-09 09:55:00,M006,Recycled Material,Scrap Steel,172.37,37.26,164.89,774,1.57,0.2130361757105943,12.151800000000001,4.49034054649881
2025-05-09 10:00:00,M010,Finished Material,Circuit Board,51.12,0.0,173.98,356,2.08,0.4887078651685393,7.4048,6.964006259780908
2025-05-09 10:05:00,M008,Process Additive,Industrial Oil,56.3,0.0,96.84,625,3.02,0.154944,18.875,11.101243339253998
2025-05-09 10:10:00,M005,Intermediate Material,Textiles,77.08,0.0,84.61,109,3.16,0.7762385321100918,3.4444,1.414115204981837
2025-05-09 10:15:00,M006,Hazardous Material,Solvent,100.58,0.0,92.55,890,4.12,0.10398876404494382,36.668,8.848677669516803
2025-05-09 10:20:00,M009,Intermediate Material,Sheet Metal,72.17,0.0,161.64,978,3.68,0.1652760736196319,35.9904,13.551337120687267
2025-05-09 10:25:00,M009,Process Additive,Catalyst,108.6,0.0,143.45,704,3.06,0.20376420454545452,21.5424,6.482504604051566
2025-05-09 10:30:00,M010,Intermediate Material,Plastic Resin,165.46,0.0,167.75,140,2.27,1.1982142857142857,3.178,0.8461259518916958
2025-05-09 10:35:00,M010,Hazardous Material,Solvent,130.82,0.0,170.69,145,1.42,1.1771724137931034,2.0589999999999997,1.1083932120470876
2025-05-09 10:40:00,M001,Recycled Material,Scrap Steel,121.18,43.91,191.49,723,2.86,0.2648547717842324,20.677799999999998,5.9663310777356
2025-05-09 10:45:00,M006,Hazardous Material,Lead-Based Alloy,117.39,0.0,116.03,767,4.26,0.15127770534550194,32.6742,6.533776301218162
2025-05-09 10:50:00,M004,Finished Material,Packaging,88.12,0.0,111.84,643,1.15,0.17393468118195957,7.394499999999999,7.296867907399001
2025-05-09 10:55:00,M004,Recycled Material,Scrap Steel,109.55,21.5,195.04,921,4.02,0.21176981541802387,37.02419999999999,8.407120036513009
2025-05-09 11:00:00,M009,Hazardous Material,Solvent,52.45,0.0,184.23,850,3.97,0.21674117647058821,33.745,16.205910390848427
2025-05-09 11:05:00,M005,Hazardous Material,Lead-Based Alloy,124.5,0.0,149.62,646,3.31,0.23160990712074303,21.382600000000004,5.188755020080321
2025-05-09 11:10:00,M005,Raw Material,Aluminum,188.84,0.0,126.68,843,1.64,0.15027283511269277,13.8252,4.464096589705571
